data,close,retorno_pct
2023-01-03,21.2113037109375,
2023-01-04,21.579978942871094,1.738107364628827
2023-01-05,22.325532913208008,3.454841046465451
2023-01-06,23.185779571533203,3.853196524667335
2023-01-09,23.013731002807617,-0.7420434934903852
2023-01-10,23.61180877685547,2.598786672073672
2023-01-11,24.152538299560547,2.2900808989911203
2023-01-12,24.357358932495117,0.8480294302578351
2023-01-13,24.1771183013916,-0.7399842963395242
2023-01-17,24.250852584838867,0.30497548354644355
2023-01-18,24.06241798400879,-0.7770225816633114
2023-01-19,24.1853084564209,0.5107153923341379
2023-01-20,23.906753540039062,-1.1517525893199099
2023-01-23,23.906753540039062,0.0
2023-01-24,24.34916877746582,1.8505868506395018
2023-01-25,24.971826553344727,2.5572034165501023
2023-01-26,25.06194496154785,0.36088032251311297
2023-01-27,24.431095123291016,-2.5171623320725423
2023-01-30,24.29181480407715,-0.5700944575386058
2023-01-31,24.85712432861328,2.327160523392635
2023-02-01,24.57037353515625,-1.1535960059826822
2023-02-02,24.136152267456055,-1.7672554594210577
2023-02-03,23.447954177856445,-2.8513164897767895
2023-02-06,23.357830047607422,-0.38435818138085054
2023-02-07,23.013731002807617,-1.4731635776888075
2023-02-08,23.390602111816406,1.6375923963081407
2023-02-09,22.784330368041992,-2.591945863027356
2023-02-10,23.021923065185547,1.0427899056309808
2023-02-13,23.390602111816406,1.601425934692613
2023-02-14,23.1939754486084,-0.8406224955991082
2023-02-15,23.37421417236328,0.7770928453133985
2023-02-16,23.464340209960938,0.3855788987516817
2023-02-17,23.50530242919922,0.17457221840353476
2023-02-21,23.112045288085938,-1.673057142309986
2023-02-22,23.10385513305664,-0.03543673840721295
2023-02-23,23.390602111816406,1.2411217829594756
2023-02-24,22.686017990112305,-3.0122530336581743
2023-02-27,22.645050048828125,-0.180586744231781
2023-02-28,22.341917037963867,-1.3386281337891992
2023-03-01,22.522159576416016,0.8067460735167842
2023-03-02,22.169864654541016,-1.56421466014256
2023-03-03,22.325532913208008,0.7021615201205478
2023-03-06,22.677824020385742,1.577974010955474
2023-03-07,22.399267196655273,-1.2283225387059504
2023-03-08,23.095659255981445,3.108994831001244
2023-03-09,22.70240020751953,-1.7027400867981934
2023-03-10,22.137094497680664,-2.4900702334179847
2023-03-13,21.792993545532227,-1.5544088325795902
2023-03-14,21.83395767211914,0.18796925030666323
2023-03-15,21.54720687866211,-1.3133248573766299
2023-03-16,21.997817993164062,2.0912739040352735
2023-03-17,21.61275291442871,-1.7504694277178379
2023-03-20,21.457088470458984,-0.7202434811800607
2023-03-21,21.506244659423828,0.2290906757108191
2023-03-22,21.383352279663086,-0.5714264935923752
2023-03-23,20.69515609741211,-3.218373682715292
2023-03-24,21.03105926513672,1.6231004305718333
2023-03-27,21.36697006225586,1.597212926293179
2023-03-28,21.858539581298828,2.300604707221976
2023-03-29,22.1289005279541,1.2368664688220177
2023-03-30,22.669631958007812,2.4435530783404102
2023-03-31,22.432035446166992,-1.0480827932316417
2023-04-03,22.35830307006836,-0.32869231272203425
2023-04-04,22.38288116455078,0.109928264257797
2023-04-05,22.292757034301758,-0.40264758404632284
2023-04-06,22.194446563720703,-0.4409973626401831
2023-04-10,22.407459259033203,0.9597567332933377
2023-04-11,23.595420837402344,5.301634445191428
2023-04-12,24.07880210876465,2.0486232252152625
2023-04-13,24.021451950073242,-0.23817695927045301
2023-04-14,24.054222106933594,0.13642038344918728
2023-04-17,23.93132972717285,-0.5108973352554114
2023-04-18,23.767475128173828,-0.684686563041148
2023-04-19,22.751558303833008,-4.274399442356236
2023-04-20,22.931800842285156,0.7922206296602674
2023-04-21,22.694210052490234,-1.0360755852929615
2023-04-24,22.94818878173828,1.1191344781801726
2023-04-25,22.62047576904297,-1.4280561128907077
2023-04-26,22.4811954498291,-0.6157267452547521
2023-04-27,22.93999671936035,2.040822386670449
2023-04-28,23.161205291748047,0.9642920837953151
2023-05-01,22.972768783569336,-0.8135867965638588
2023-05-02,22.39107322692871,-2.5321090466755902
2023-05-03,22.60409164428711,0.9513542079895076
2023-05-04,22.669631958007812,0.2899488939971162
2023-05-05,23.562650680541992,3.939273139450905
2023-05-08,23.480724334716797,-0.3476957959269389
2023-05-09,23.792051315307617,1.3258832059559467
2023-05-10,24.04603385925293,1.0675100712392194
2023-05-11,24.21807861328125,0.7154807941939234
2023-05-12,24.414709091186523,0.8119160939441317
2023-05-15,24.701457977294922,1.174492331804644
2023-05-16,24.226272583007812,-1.9237139553620275
2023-05-17,24.57037353515625,1.4203627527487939
2023-05-18,24.521217346191406,-0.200062847618121
2023-05-19,24.48844337463379,-0.13365556487230368
2023-05-22,24.472061157226562,-0.06689774909987012
2023-05-23,24.422901153564453,-0.20088215433211598
2023-05-24,24.26723861694336,-0.6373630046747181
2023-05-25,24.119768142700195,-0.6076936752919204
2023-05-26,24.529409408569336,1.6983631992047998
